Date;BA;CAT;KO;DIS;JPM;MMM;MSFT;PFE;WMT;XOM;Y05;Y10;Y15;Y20;Y30
2016-08-26;121.66187286376953;72.33839416503906;36.48225021362305;90.47773742675781;57.70341873168945;154.63182067871094;53.6910285949707;27.326379776000977;64.08257293701172;67.51045227050781;0.012711000442504899;0.0166919994354248;0.0190880000591278;0.021119000911712597;0.0249839997291565
2016-09-02;120.67740631103516;71.48954010009766;36.76858139038086;89.72698974609375;58.810081481933594;155.8384552001953;53.357940673828125;27.287137985229492;65.30769348144531;67.6264877319336;0.012418999671936002;0.016549999713897697;0.018901000022888203;0.0209330010414124;0.024944000244140604
2016-09-09;118.2575912475586;70.70191955566406;35.597984313964844;87.82640838623047;58.078128814697266;151.38247680664062;52.007110595703125;26.761327743530273;63.32594299316406;67.17780303955078;0.012760000228881798;0.017261999845504798;0.019836000204086296;0.0220989990234375;0.026324000358581498
2016-09-16;116.57384490966797;71.80458068847656;35.7784423828125;87.95945739746094;57.35485076904297;150.8826141357422;52.96935272216797;26.635765075683594;65.64098358154297;65.00404357910156;0.012581000328063998;0.017510999441146896;0.0203719997406006;0.0226640009880066;0.026761000156402596
2016-09-23;121.24783325195312;72.1458740234375;36.28786849975586;88.63414764404297;58.600948333740234;152.8908233642578;53.1358757019043;26.886898040771484;65.17254638671875;64.55536651611328;0.012092000246048;0.016734000444412197;0.0196389997005463;0.0218560004234314;0.0254830002784729
2016-09-30;121.2110366821289;77.68546295166016;35.9312744140625;88.24453735351562;58.02583694458008;151.89100646972656;53.293174743652344;26.580825805664062;64.96540069580078;67.51820373535156;0.011934000253677399;0.0164950001239777;0.019309999942779498;0.0215639996528625;0.0253150010108948
2016-10-07;123.15238952636719;77.42292785644531;35.430335998535156;87.8929214477539;59.781795501708984;147.66775512695312;53.47821807861328;26.33754539489746;61.88466262817383;67.10044860839844;0.013142000436782798;0.0178320002555847;0.020778999328613303;0.0230730009078979;0.026737000942230204
2016-10-14;122.83039855957031;76.72281646728516;35.37939453125;86.76206970214844;59.26392364501953;146.80589294433594;53.126625061035156;25.631237030029297;61.65945053100586;66.94573211669922;0.0134370005130768;0.0184769999980927;0.0216619992256165;0.024052000045776397;0.0277119994163513
2016-10-21;124.79015350341797;76.217041015625;35.769954681396484;88.40608215332031;60.115325927734375;146.09051513671875;55.19914627075195;25.254535675048828;61.560367584228516;67.00762176513672;0.0130599999427795;0.0178939998149872;0.020971000194549602;0.023310999870300296;0.0270210003852844
2016-10-28;131.580322265625;74.05402374267578;35.8548469543457;89.1853256225586;60.65951919555664;142.87567138671875;55.39344024658203;25.058338165283203;63.046688079833984;65.58424377441406;0.0138259994983673;0.019090000391006497;0.0222029995918274;0.024572999477386497;0.0284870004653931
2016-11-04;128.38766479492188;72.66796875;35.39636993408203;87.85491180419922;59.47459030151367;143.48757934570312;54.32017517089844;23.543691635131836;62.299034118652344;64.64820861816406;0.012954000234603897;0.018420000076293897;0.0216709995269775;0.0240869998931885;0.0279310011863708
2016-11-11;137.69931030273438;82.11453247070312;34.83600997924805;92.82495880126953;67.31266784667969;150.89984130859375;54.60700225830078;25.831378936767578;64.1636734008789;66.85955810546875;0.016804000139236448;0.022723000049591054;0.02564549922943115;0.028021000623703;0.032493499517440794
2016-11-18;135.6874237060547;81.52303314208984;34.73412322998047;93.35713195800781;68.20794677734375;150.02841186523438;56.21476745605469;24.95157814025879;61.74052047729492;66.55519104003906;0.0185940003395081;0.024340999126434303;0.026728999614715598;0.0286680006980896;0.032818000316619904
2016-11-25;139.1085662841797;84.58653259277344;35.260520935058594;93.90830993652344;69.19099426269531;150.48812866210938;56.3824348449707;25.118024826049805;64.1636734008789;67.99116516113281;0.019045000076293898;0.024556000232696502;0.0268289995193481;0.0286929988861084;0.0326869988441467
2016-12-02;141.15756225585938;83.99500274658203;34.556846618652344;93.60421752929688;71.62228393554688;149.5686492919922;55.19013595581055;25.070466995239258;63.848392486572266;67.92875671386719;0.0191089999675751;0.0250789999961853;0.0275530004501343;0.0294779992103577;0.0334450006484985
