Date;AAPL;AXP;BA;CAT;CSCO;CVX;DIS;HD;IBM;INTC;JNJ;JPM;KO;MCD;MMM;MRK;MSFT;NKE;PFE;PG;TRV;UNH;VZ;WBA;WMT;XOM;^GSPC
2006-11-17;2.6325790882110596;47.06925582885742;64.65855407714844;40.579551696777344;19.724069595336914;39.34482192993164;27.029052734375;26.09558868408203;60.8820686340332;14.343561172485352;43.35871124267578;32.448646545410156;14.920578956604004;27.236122131347656;54.10588836669922;25.02821159362793;21.532752990722656;9.867687225341797;14.175291061401367;41.15177917480469;36.002601623535156;39.451114654541016;15.854182243347168;30.17191505432129;33.87820816040039;44.09161376953125;1401.199951171875
2006-11-24;2.8098227977752686;47.1164665222168;64.83908081054688;41.86470413208008;19.658153533935547;39.1967887878418;27.00442886352539;25.713838577270508;60.58354568481445;14.012561798095703;42.702247619628906;32.1831169128418;14.813234329223633;27.275190353393555;54.24635314941406;24.539419174194336;21.796422958374023;9.98641586303711;14.008584976196289;40.93912124633789;35.318748474121094;39.000240325927734;15.868447303771973;29.209280014038086;34.16350555419922;43.669273376464844;1400.949951171875
2006-12-01;2.8003158569335938;46.054588317871094;64.68016815185547;40.74602127075195;19.548288345336914;41.628089904785156;27.152130126953125;26.725934982299805;59.220645904541016;13.584202766418457;42.780059814453125;31.325286865234375;14.801027297973633;27.40545654296875;53.4642333984375;25.02821159362793;21.327688217163086;10.076231002807617;14.513920783996582;40.39783477783203;35.401641845703125;40.77034378051758;15.818211555480957;28.929105758666992;32.71565246582031;46.577335357666016;1396.7099609375
2006-12-08;2.706481695175171;47.061397552490234;65.0990982055664;42.21763610839844;19.76068687438965;41.46865463256836;28.218852996826172;26.609346389770508;60.914520263671875;13.421947479248047;42.7670783996582;31.83589744567871;15.544734954833984;28.499591827392578;52.514984130859375;24.606555938720703;21.532752990722656;10.037330627441406;13.112537384033203;41.171112060546875;36.322715759277344;41.67207717895508;16.124170303344727;31.342849731445312;33.05801010131836;45.55167770385742;1409.8399658203125
2006-12-15;2.689923048019409;48.48512649536133;65.51081848144531;41.165531158447266;20.185487747192383;42.92060470581055;28.399885177612305;27.35687255859375;61.84906768798828;13.603672981262207;42.9875602722168;32.88438415527344;15.551088333129883;28.271642684936523;52.34788513183594;24.645763397216797;22.111358642578125;9.934930801391602;13.357389450073242;41.312889099121094;37.183597564697266;41.822383880615234;16.65843963623047;31.96786117553711;33.25169372558594;46.6376838684082;1427.0899658203125
2006-12-22;2.5206520557403564;47.863712310791016;64.10958099365234;40.34646987915039;19.724069595336914;41.41171646118164;28.283981323242188;26.671072006225586;61.81663513183594;13.032532691955566;42.57255554199219;32.60523986816406;15.376285552978516;28.37584686279297;52.37461471557617;23.99041748046875;21.70853614807129;10.337289810180664;13.52930736541748;41.11311340332031;37.1766357421875;44.627784729003906;16.69040870666504;33.53392028808594;32.60026931762695;45.49738693237305;1410.760009765625
2006-12-29;2.6016080379486084;47.72213363647461;64.1673812866211;40.83924102783203;20.01703643798828;41.86722183227539;28.37505340576172;27.542043685913086;63.049705505371094;13.142863273620605;42.812461853027344;32.88438415527344;15.33497142791748;28.87080192565918;52.093875885009766;24.42171859741211;21.869651794433594;10.243160247802734;13.49283504486084;41.41598892211914;37.273841857910156;44.8615608215332;17.005495071411133;32.966392517089844;33.05842590332031;46.233436584472656;1418.300048828125
2007-01-12;2.901510238647461;46.53144836425781;63.654563903808594;39.780460357666016;21.181583404541016;40.056556701660156;29.153369903564453;27.50775909423828;64.47102355957031;14.363037109375;43.214534759521484;32.90494918823242;15.430319786071777;28.799179077148438;53.049781799316406;25.088272094726562;22.858407974243164;10.318669319152832;13.878350257873535;41.886409759521484;35.44796371459961;46.005435943603516;17.23330307006836;33.189090728759766;34.34696578979492;43.838218688964844;1430.72998046875
2007-01-19;2.7138404846191406;45.805992126464844;64.01566314697266;39.73305130004883;19.555612564086914;41.178260803222656;29.393468856811523;27.809505462646484;62.41367721557617;13.512803077697754;43.940826416015625;33.43291091918945;15.338146209716797;29.183412551879883;52.97624206542969;25.541975021362305;22.78516960144043;10.337289810180664;14.18050479888916;42.79289627075195;35.66320037841797;44.41904830932617;17.196374893188477;33.05259323120117;34.58320999145508;44.363101959228516;1430.5
2007-01-26;2.618166208267212;45.61674499511719;61.70439910888672;40.8841552734375;19.299266815185547;40.71135711669922;28.606889724731445;27.391170501708984;63.244384765625;13.324594497680664;42.844905853271484;34.07743835449219;15.201486587524414;27.959028244018555;52.60189437866211;25.76043128967285;22.411640167236328;9.84700870513916;13.696016311645508;41.996482849121094;35.17028045654297;43.03303909301758;17.464130401611328;32.46352767944336;34.12504959106445;44.411376953125;1422.1800537109375
2007-02-02;2.5988481044769287;45.8611946105957;65.04132080078125;43.668209075927734;19.87787628173828;42.157615661621094;29.12851905822754;28.00153350830078;64.36067962646484;13.778914451599121;43.175621032714844;34.9207878112793;15.331799507141113;29.00757598876953;49.379886627197266;25.05466651916504;22.111358642578125;10.364182472229004;13.961700439453125;42.307289123535156;36.39909362792969;44.176910400390625;17.62109375;32.556915283203125;34.418540954589844;45.57583236694336;1448.3900146484375
2007-02-09;2.553464651107788;45.36443328857422;65.25625610351562;43.36705017089844;20.29535484313965;41.74766540527344;28.449575424194336;28.11812400817871;64.15105438232422;13.722146034240723;42.540122985839844;34.57111358642578;15.179243087768555;29.020601272583008;49.827754974365234;24.544939041137695;21.22514533996582;10.715864181518555;13.893064498901367;41.71805191040039;36.44074630737305;42.48198699951172;17.404115676879883;32.63593292236328;34.33980178833008;45.57602310180664;1438.06005859375
2007-02-16;2.6013011932373047;46.53933334350586;65.93780517578125;45.28778076171875;20.15619468688965;40.608436584472656;28.888402938842773;28.419876098632812;64.4374771118164;13.85264778137207;42.48176574707031;35.14021301269531;15.214201927185059;29.515562057495117;51.365234375;24.8026065826416;21.122346878051758;10.995135307312012;13.850932121276855;42.1324577331543;36.607357025146484;45.04526138305664;17.773435592651367;33.109928131103516;34.70488739013672;45.61843490600586;1455.5400390625
2007-02-23;2.731318950653076;45.750789642333984;65.45928192138672;45.013397216796875;20.148876190185547;40.75753402709961;29.095401763916016;28.090688705444336;63.617271423339844;13.545968055725098;41.842041015625;34.98936080932617;15.020330429077148;29.964933395385742;51.265438079833984;24.05203628540039;21.239940643310547;11.1751127243042;13.49281120300293;41.97059631347656;36.79480743408203;44.27711486816406;17.731887817382812;32.61338806152344;35.48517608642578;45.57602310180664;1451.18994140625
2007-03-02;2.619086265563965;43.71638870239258;63.102787017822266;42.189170837402344;18.530216217041016;38.303016662597656;28.1101016998291;26.75335693359375;59.17127990722656;12.541108131408691;40.40708923339844;33.042083740234375;14.58491039276123;28.440961837768555;49.112831115722656;24.752197265625;20.4021053314209;10.742755889892578;13.055686950683594;40.89573669433594;35.11474609375;45.23728561401367;16.84090805053711;31.77861213684082;34.22527313232422;42.419246673583984;1387.1700439453125
2007-03-09;2.6975889205932617;44.86764144897461;64.90097045898438;43.09934997558594;19.101511001586914;39.26647186279297;28.457857131958008;26.675395965576172;60.72053527832031;12.462811470031738;40.53102111816406;33.47405242919922;15.118847846984863;28.75358772277832;50.26986312866211;25.201839447021484;20.056678771972656;10.96799087524414;13.382209777832031;40.248233795166016;36.059730529785156;44.252052307128906;16.827058792114258;32.088069915771484;33.94609069824219;43.09182357788086;1402.8399658203125
2007-03-16;2.7472660541534424;43.80312728881836;65.25625610351562;42.26949691772461;19.03559112548828;39.04281234741211;27.82858657836914;25.875205993652344;60.70098876953125;12.49543571472168;39.46784591674805;32.246726989746094;15.111584663391113;28.317224502563477;50.63984680175781;24.343141555786133;20.086078643798828;11.135851860046387;13.161020278930664;39.89212417602539;35.131710052490234;44.360599517822266;16.767040252685547;33.28982925415039;33.23823928833008;42.32837677001953;1386.949951171875
2007-03-23;2.867778778076172;45.28557205200195;65.9668197631836;44.75907897949219;19.18207359313965;42.26579284667969;28.97120475769043;26.364986419677734;61.85968017578125;12.573736190795898;39.46784591674805;33.268348693847656;15.380467414855957;29.339717864990234;52.44936752319336;25.1114444732666;20.59318733215332;11.299571990966797;13.513876914978027;41.310142517089844;36.62489700317383;47.18272018432617;17.598003387451172;34.376468658447266;34.46102523803711;45.45481872558594;1436.1099853515625
2007-03-30;2.8490726947784424;44.47336959838867;64.46593475341797;44.859466552734375;18.69867706298828;42.4149055480957;28.50752830505371;25.344038009643555;61.358455657958984;12.48238468170166;39.304771423339844;33.17236328125;15.364466667175293;29.339717864990234;51.41340637207031;24.95327377319336;20.48295021057129;11.010478973388672;13.303215026855469;40.89573669433594;36.12250900268555;44.25122833251953;17.50568199157715;33.02356719970703;33.77052307128906;45.71538162231445;1420.8599853515625
2007-04-05;2.903350353240967;44.24522018432617;65.6187744140625;45.2609977722168;19.08685874938965;43.36115646362305;28.904964447021484;26.227020263671875;62.829620361328125;12.776013374328613;40.146183013916016;33.67711639404297;15.851001739501953;29.815147399902344;51.62867736816406;25.72723388671875;20.982711791992188;11.083008766174316;13.608674049377441;40.79212951660156;36.83422088623047;46.222782135009766;17.73149299621582;33.27545166015625;34.719966888427734;46.78782653808594;1443.760009765625
2007-04-13;2.767197608947754;45.35214614868164;66.00306701660156;44.6988410949707;19.54096221923828;44.16402053833008;28.747648239135742;26.137348175048828;61.79459762573242;13.350217819213867;40.667972564697266;33.89810562133789;15.966224670410156;31.02650260925293;51.60852813720703;28.365476608276367;21.026813507080078;11.11823558807373;14.045794486999512;41.038185119628906;37.11333084106445;44.234519958496094;17.446857452392578;33.04515838623047;34.10139846801758;46.90294647216797;1452.8499755859375
2007-04-20;2.789584159851074;48.23015213012695;67.6417465209961;48.2739143371582;19.76801109313965;44.98986053466797;29.211313247680664;27.047901153564453;61.56676483154297;14.459471702575684;42.47472381591797;36.280426025390625;16.67363929748535;31.495426177978516;52.30138397216797;29.088607788085938;21.328134536743164;11.093365669250488;14.203787803649902;41.310142517089844;37.65058898925781;44.44337844848633;17.689489364624023;32.95881271362305;35.79170227050781;48.32681655883789;1484.3499755859375
2007-04-27;3.064033269882202;49.13148880004883;68.17105102539062;49.57789993286133;19.79731559753418;44.77764892578125;28.96292495727539;26.53744125366211;65.85649871826172;14.270249366760254;41.8550910949707;36.28733825683594;16.664031982421875;31.87968635559082;54.85756301879883;29.29762840270996;22.13657569885254;11.215639114379883;14.014192581176758;41.00437545776367;37.4482421875;44.40159225463867;17.68016242980957;32.39750289916992;34.77033233642578;48.69035339355469;1494.0699462890625
2007-05-04;3.0913259983062744;50.119815826416016;67.87378692626953;49.13426971435547;20.441848754882812;45.47731018066406;29.683271408081055;26.834064483642578;67.02173614501953;14.363837242126465;42.05729293823242;36.34257125854492;17.032140731811523;32.51140213012695;56.646934509277344;29.331527709960938;22.4599552154541;11.043632507324219;14.26172161102295;40.63328552246094;38.16693115234375;44.75247573852539;18.97269630432129;32.25357437133789;34.719966888427734;48.80549240112305;1505.6199951171875
2007-05-11;3.334498405456543;49.78774642944336;67.97401428222656;50.330692291259766;19.50434112548828;45.901676177978516;29.86542320251465;26.806468963623047;69.25613403320312;14.613069534301758;40.61581802368164;36.01112747192383;16.86569595336914;32.98683166503906;57.54833984375;29.376726150512695;22.702486038208008;10.989749908447266;14.393271446228027;40.138458251953125;39.604278564453125;44.76918029785156;19.294660568237305;31.76421546936035;34.36751937866211;49.42998504638672;1505.8499755859375
2007-05-18;3.373749017715454;50.57050323486328;70.32473754882812;50.256752014160156;19.196720123291016;47.85700225830078;29.824026107788086;26.820262908935547;70.5696029663086;14.888543128967285;41.36588668823242;36.280426025390625;16.846492767333984;34.080963134765625;58.78390121459961;30.082901000976562;22.73179054260254;11.0353422164917;14.606185913085938;41.32990264892578;39.27635955810547;44.66893005371094;19.873258590698242;32.97345733642578;34.15849685668945;50.66526794433594;1522.75
2007-05-25;3.484142303466797;50.309593200683594;71.50369262695312;50.88856506347656;18.691360473632812;46.86348342895508;29.832300186157227;26.475353240966797;68.73332977294922;14.534361839294434;41.48568344116211;35.6589469909668;16.609619140625;33.14965057373047;59.088294982910156;30.337108612060547;22.473726272583008;11.248796463012695;14.654093742370605;40.99134826660156;38.07620620727539;45.45420837402344;19.831268310546875;32.50489044189453;33.89834213256836;50.81741714477539;1515.72998046875
2007-06-01;3.630720376968384;51.448123931884766;72.65361022949219;52.521888732910156;19.67279624938965;47.49887466430664;29.17819595336914;27.047901153564453;69.6220932006836;14.66554069519043;41.630130767822266;35.8384895324707;16.900907516479492;33.182212829589844;59.818878173828125;29.4558162689209;22.554828643798828;11.748235702514648;14.73393440246582;41.32990264892578;38.083187103271484;46.12254333496094;20.06924819946289;32.533714294433594;35.748260498046875;51.24946212768555;1536.3399658203125
2007-06-08;3.817469358444214;49.843082427978516;71.46005249023438;52.7773323059082;19.39448356628418;46.609291076660156;28.31709861755371;26.327566146850586;67.35448455810547;14.317925453186035;40.7897834777832;34.80960464477539;16.53920555114746;33.48179244995117;58.13450622558594;28.536745071411133;22.156673431396484;11.011812210083008;14.116476058959961;41.06298065185547;38.29926681518555;44.83600616455078;20.09724235534668;31.942590713500977;36.18907928466797;50.31232833862305;1507.6700439453125
2007-06-15;3.6951165199279785;50.42027282714844;71.4309310913086;54.51819610595703;20.06098175048828;48.04184341430664;28.872468948364258;26.327566146850586;68.67453002929688;15.898605346679688;41.20994186401367;34.913169860839844;16.620901107788086;33.97676467895508;59.30475997924805;28.872543334960938;22.481096267700195;11.107455253601074;14.089864730834961;40.7374382019043;37.822296142578125;44.19275665283203;20.059913635253906;31.906545639038086;35.654335021972656;52.29612731933594;1532.9100341796875
2007-06-22;3.7717783451080322;48.85477828979492;69.80799865722656;54.37705993652344;19.716737747192383;47.106082916259766;28.654247283935547;27.305742263793945;68.24978637695312;15.544425964355469;39.87063217163086;33.64261245727539;16.63378143310547;32.83704376220703;58.465965270996094;27.63181495666504;21.74376678466797;11.009733200073242;13.509658813476562;39.73478698730469;36.74205017089844;42.856109619140625;19.425310134887695;32.41838073730469;34.56315994262695;50.21495056152344;1502.56005859375
2007-06-29;3.742342948913574;48.37246322631836;69.98269653320312;52.62946319580078;20.397890090942383;48.65990447998047;28.654247283935547;27.29880142211914;68.77908325195312;15.570657730102539;40.45494842529297;33.45616149902344;16.856130599975586;33.0584716796875;58.70948791503906;28.343236923217773;21.72902488708496;12.120064735412598;13.61079216003418;39.83896255493164;37.527679443359375;42.72245407104492;19.21067237854004;31.38750457763672;34.76549530029297;51.04255294799805;1503.3499755859375
2007-07-06;4.056962013244629;48.75171661376953;71.96220397949219;52.972251892089844;20.851991653442383;50.6469612121582;28.948009490966797;27.957866668701172;71.24923706054688;16.18718910217285;40.7897834777832;34.07872009277344;16.94957160949707;33.49482345581055;59.60242462158203;28.149730682373047;22.09768295288086;12.406999588012695;13.797099113464355;40.02777862548828;38.2431640625;44.292999267578125;19.57684898376465;32.01468276977539;34.967830657958984;52.61253356933594;1530.43994140625
2007-07-13;4.22347354888916;49.797943115234375;74.14554595947266;57.22022247314453;21.892026901245117;53.91060256958008;28.847291946411133;28.35329246520996;70.96826171875;17.033275604248047;41.64323806762695;34.83030319213867;17.113920211791992;33.807430267333984;61.02973175048828;28.94083595275879;21.98708724975586;12.269768714904785;13.79177474975586;40.79603958129883;37.58378982543945;44.25959777832031;19.67580223083496;32.58418273925781;35.51701736450195;54.96750259399414;1552.5
2007-07-20;4.40807580947876;51.129478454589844;75.58655548095703;56.156795501708984;21.67230796813965;53.211673736572266;28.822114944458008;27.32656478881836;75.0263900756836;16.101926803588867;40.566558837890625;33.09748840332031;17.14613914489746;33.92466735839844;61.02298355102539;27.899322509765625;22.975101470947266;12.167881965637207;13.254156112670898;40.691200256347656;36.28611755371094;42.872825622558594;19.920799255371094;32.79324722290039;34.72936248779297;55.94722366333008;1534.0999755859375
2007-07-27;4.411141395568848;46.405677795410156;75.47738647460938;51.31056213378906;21.218198776245117;49.214454650878906;28.318523406982422;25.495079040527344;75.55567169189453;15.439488410949707;39.240379333496094;30.78010368347168;16.846458435058594;31.75593376159668;60.91473388671875;28.525371551513672;21.670042037963867;11.527471542358398;12.663308143615723;41.129878997802734;35.528541564941406;41.043296813964844;19.788877487182617;32.11559295654297;33.19740295410156;52.08311080932617;1458.949951171875
2007-08-03;4.043163776397705;45.56555938720703;75.86309051513672;53.29495620727539;21.57709312438965;46.7999382019043;28.45281410217285;25.106578826904297;73.11823272705078;15.755425453186035;39.75247573852539;30.376483917236328;17.168699264526367;31.599618911743164;59.230342864990234;28.622116088867188;21.352991104125977;11.74787425994873;12.51426887512207;41.16915512084961;34.31502914428711;39.68157958984375;20.142248153686523;31.783987045288086;32.89389419555664;49.94722366333008;1433.06005859375
2007-08-10;3.8331093788146973;48.17314910888672;71.88574981689453;52.34325408935547;22.99065399169922;48.186256408691406;27.83172035217285;24.919275283813477;73.86857604980469;15.801551818847656;40.146392822265625;30.79401397705078;17.716489791870117;32.179256439208984;58.15480422973633;28.95791244506836;21.16866111755371;11.598165512084961;12.923688888549805;42.81251525878906;35.51450729370117;39.66487503051758;19.47319984436035;33.46366500854492;33.29132843017578;51.631500244140625;1453.6400146484375
2007-08-17;3.742954969406128;46.67516326904297;70.05278778076172;49.029197692871094;21.965274810791016;49.07444763183594;27.42884635925293;23.108598709106445;72.72750091552734;15.617049217224121;40.717567443847656;32.7147331237793;17.54570960998535;30.980913162231445;59.41300964355469;28.24078369140625;20.902496337890625;11.325783729553223;12.896750450134277;42.78633117675781;37.12785339355469;41.60300827026367;19.223482131958008;32.993263244628906;31.585552215576172;51.405460357666016;1445.93994140625
2007-08-24;4.148956775665283;48.26032638549805;71.90766906738281;51.513057708740234;22.507265090942383;50.73819351196289;28.42763328552246;24.059024810791016;74.26204681396484;16.335298538208008;40.89893341064453;31.97706413269043;17.40070915222168;32.64167022705078;60.63493728637695;28.92376136779785;21.31685447692871;11.253007888793945;13.327715873718262;43.166072845458984;36.83324432373047;41.44427490234375;20.090415954589844;32.58146667480469;31.767122268676758;52.35243225097656;1479.3699951171875
2007-08-31;4.2464704513549805;46.4611701965332;70.61510467529297;51.14183807373047;23.378841400146484;51.05229187011719;28.20101547241211;26.748050689697266;76.5245590209961;16.967884063720703;40.83942413330078;30.981916427612305;17.329816818237305;32.075042724609375;61.88641357421875;28.55380630493164;21.257648468017578;11.71460247039795;13.381591796875;42.760154724121094;35.45137023925781;41.778438568115234;19.732337951660156;32.55979919433594;31.687223434448242;52.37687301635742;1473.989990234375
2007-09-07;4.040709018707275;45.7716178894043;69.25682830810547;49.56916427612305;23.08587646484375;50.98833465576172;28.192623138427734;23.88543128967285;75.77696228027344;16.783384323120117;40.766727447509766;30.286008834838867;17.590822219848633;32.068538665771484;60.478492736816406;28.428220748901367;21.043079376220703;11.411664009094238;13.063753128051758;42.86491012573242;35.16899108886719;41.09339904785156;19.477903366088867;31.895177841186523;30.786640167236328;52.38906478881836;1453.550048828125
2007-09-14;4.256590366363525;46.714805603027344;72.55028533935547;49.380191802978516;23.115169525146484;52.7335090637207;28.167442321777344;24.911781311035156;75.50152587890625;16.427547454833984;41.77135467529297;31.691736221313477;18.2857723236084;36.112937927246094;60.54650115966797;28.411014556884766;21.48702621459961;11.93947696685791;13.085296630859375;44.39696502685547;35.05609130859375;41.69489669799805;20.03388786315918;32.711517333984375;31.462085723876953;54.173057556152344;1484.25
2007-09-21;4.4203410148620605;46.9842643737793;74.916259765625;52.754981994628906;23.65715980529785;55.17094802856445;29.040332794189453;24.066967010498047;76.58356475830078;17.046960830688477;43.04035949707031;32.79824447631836;18.334400177001953;35.68960952758789;62.355690002441406;29.718582153320312;21.198457717895508;11.9457368850708;13.246914863586426;45.431427001953125;35.987361907958984;41.69489669799805;20.910253524780273;32.80543518066406;32.12298583984375;56.39691925048828;1525.75
2007-09-28;4.70613956451416;47.055606842041016;76.66887664794922;52.937225341796875;24.265077590942383;54.4379768371582;28.86408042907715;22.64960479736328;77.25247192382812;17.040380477905273;43.423702239990234;31.88658905029297;18.632673263549805;35.47468948364258;63.647979736328125;29.64403533935547;21.79778480529785;12.237812042236328;13.160717964172363;46.053409576416016;35.51465606689453;40.45850372314453;20.863115310668945;34.127479553222656;31.701749801635742;56.54963684082031;1526.75
2007-10-05;4.950843334197998;48.54690170288086;74.66801452636719;54.21965026855469;23.913516998291016;53.70500183105469;29.770536422729492;23.892406463623047;76.26878356933594;16.829513549804688;43.787227630615234;33.38037109375;18.82720375061035;36.712100982666016;65.19190979003906;30.687795639038086;22.078956604003906;12.590381622314453;13.78023624420166;46.37422561645508;37.96275329589844;39.848670959472656;21.50965690612793;28.391401290893555;32.95094299316406;55.8165283203125;1557.5899658203125
2007-10-12;5.12869930267334;50.23929214477539;70.60782623291016;54.19941711425781;24.111263275146484;53.175636291503906;29.770536422729492;23.34781837463379;77.25901794433594;16.836097717285156;43.58232498168945;32.84718322753906;18.73967933654785;37.13542938232422;64.04926300048828;30.687795639038086;22.323123931884766;13.174522399902344;13.607848167419434;46.94384765625;38.21672439575195;41.51111602783203;21.657114028930664;28.04462432861328;34.17833709716797;57.11172866821289;1561.800048828125
2007-10-19;5.225908279418945;45.376651763916016;68.57042694091797;49.889774322509766;23.071229934692383;51.930721282958984;28.377277374267578;21.47663688659668;73.63251495361328;17.330307006835938;42.45213317871094;31.584367752075195;19.050918579101562;36.74464797973633;58.9141731262207;30.45839500427246;22.323123931884766;13.212079048156738;12.96678352355957;46.584800720214844;36.12846374511719;39.63981628417969;21.05777359008789;27.343875885009766;32.66769027709961;56.293067932128906;1500.6300048828125
2007-10-26;5.663801670074463;48.20524978637695;70.1185531616211;50.886619567871094;23.364194869995117;53.31523132324219;28.855688095092773;21.88857078552246;74.58340454101562;17.093093872070312;42.49837875366211;33.19795227050781;19.96196174621582;38.07976531982422;58.58090591430664;33.02191925048828;25.919086456298828;13.479119300842285;13.0960693359375;47.20988845825195;37.539451599121094;40.0909309387207;21.690412521362305;29.027141571044922;32.420753479003906;56.33582305908203;1535.280029296875
2007-11-02;5.761007785797119;46.41751480102539;71.38917541503906;50.69673538208008;23.810970306396484;51.47117614746094;28.469606399536133;21.22528648376465;75.14737701416016;17.659780502319336;42.815635681152344;30.272432327270508;19.61829376220703;38.437965393066406;57.73751449584961;32.13874816894531;27.42110824584961;13.32473373413086;12.751302719116211;45.7623405456543;36.98210906982422;40.884559631347656;21.1101016998291;28.254133224487305;32.09394073486328;53.720970153808594;1509.6500244140625
